project_id,quality_at_entry,outcome_success,region,sector,approval_year
P088816,6.0,1.0,East Asia and Pacific,"Finance, Competitiveness and Innovation",2005.0
P088828,2.0,0.0,Western and Central Africa,Agriculture and Food,2005.0
P088876,3.0,0.0,Middle East and North Africa,"Urban, Resilience and Land",2008.0
P088926,4.0,1.0,East Asia and Pacific,Water,2009.0
P088966,2.0,0.0,Latin America and Caribbean,Water,2008.0
P088996,3.0,0.0,Latin America and Caribbean,Energy & Extractives,2008.0
P089011,2.0,0.0,Latin America and Caribbean,Water,2007.0
P089013,1.0,0.0,Latin America and Caribbean,"Urban, Resilience and Land",2008.0
P089040,5.0,1.0,South Asia,Education,2005.0
P089082,3.0,0.0,East Asia and Pacific,Water,2007.0
P089124,4.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",2006.0
P089196,2.0,1.0,East Asia and Pacific,"Finance, Competitiveness and Innovation",2005.0
P089244,3.0,0.0,Europe and Central Asia,Energy & Extractives,2005.0
P089259,4.0,1.0,Middle East and North Africa,Agriculture and Food,2007.0
P089297,4.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2008.0
P089324,4.0,1.0,Latin America and Caribbean,Education,2005.0
P089378,3.0,1.0,South Asia,Water,2008.0
P089382,5.0,1.0,South Asia,"Finance, Competitiveness and Innovation",2006.0
P089479,4.0,1.0,East Asia and Pacific,Education,2006.0
P089566,4.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2005.0
P089656,4.0,1.0,Europe and Central Asia,Energy & Extractives,2007.0
P089672,4.0,1.0,Western and Central Africa,Transport,2009.0
P089733,4.0,1.0,Europe and Central Asia,Governance,2007.0
P089761,4.0,1.0,Middle East and North Africa,Education,2008.0
P089866,4.0,1.0,Latin America and Caribbean,Energy & Extractives,2008.0
P089898,3.0,1.0,Latin America and Caribbean,Education,2007.0
P089926,3.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",2006.0
P089929,3.0,0.0,Latin America and Caribbean,Water,2008.0
P089985,5.0,1.0,South Asia,Water,2010.0
P090010,4.0,1.0,Latin America and Caribbean,Social Protection & Jobs,2008.0
P090073,4.0,1.0,Middle East and North Africa,"Environment, Natural Resources & the Blue Economy",2006.0
P090075,3.0,1.0,Western and Central Africa,Transport,2007.0
P090116,4.0,1.0,Latin America and Caribbean,Energy & Extractives,2006.0
P090119,4.0,1.0,Latin America and Caribbean,Energy & Extractives,2008.0
P090135,3.0,0.0,Western and Central Africa,Transport,2008.0
P090157,4.0,1.0,South Asia,"Urban, Resilience and Land",2010.0
P090265,3.0,0.0,Western and Central Africa,Governance,2007.0
P090309,3.0,1.0,Europe and Central Asia,Governance,2006.0
P090335,4.0,1.0,East Asia and Pacific,Transport,2008.0
P090340,3.0,0.0,Europe and Central Asia,Education,2006.0
P090376,3.0,1.0,East Asia and Pacific,Water,2010.0
P090389,3.0,0.0,Europe and Central Asia,Governance,2008.0
P090418,4.0,1.0,Europe and Central Asia,Social Protection & Jobs,2005.0
P090501,4.0,1.0,South Asia,"Urban, Resilience and Land",2007.0
P090585,4.0,0.0,South Asia,Transport,2007.0
P090592,4.0,1.0,South Asia,Water,2007.0
P090615,3.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2006.0
P090644,5.0,1.0,Western and Central Africa,Social Protection & Jobs,2009.0
P090673,5.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2006.0
P090675,4.0,1.0,Europe and Central Asia,Water,2010.0
P090693,3.0,0.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2005.0
P090695,4.0,1.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",2008.0
P090712,5.0,1.0,Western and Central Africa,Social Protection & Jobs,2010.0
P090723,5.0,1.0,East Asia and Pacific,Agriculture and Food,2010.0
P090764,5.0,1.0,South Asia,Agriculture and Food,2007.0
P090768,5.0,1.0,South Asia,Agriculture and Food,2007.0
P090807,5.0,1.0,South Asia,Education,2010.0
P090867,4.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",2008.0
P090967,4.0,1.0,South Asia,Education,2007.0
P090990,4.0,1.0,East Asia and Pacific,Transport,2011.0
P090991,4.0,1.0,East Asia and Pacific,Water,2010.0
P090993,4.0,1.0,Latin America and Caribbean,"Health, Nutrition & Population",2007.0
P091020,5.0,1.0,East Asia and Pacific,Transport,2007.0
P091031,3.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",2010.0
P091077,4.0,1.0,Eastern and Southern Africa,Transport,2007.0
P091092,3.0,0.0,Eastern and Southern Africa,Water,2009.0
P091297,4.0,1.0,Western and Central Africa,"Urban, Resilience and Land",2008.0
P091299,4.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",2006.0
P091715,3.0,1.0,Europe and Central Asia,Agriculture and Food,2006.0
P091747,4.0,1.0,East Asia and Pacific,Education,2009.0
P091827,3.0,0.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2010.0
P091828,3.0,1.0,Eastern and Southern Africa,Transport,2010.0
P091932,5.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2006.0
P091949,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2008.0
P091950,3.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2009.0
P091979,3.0,1.0,Eastern and Southern Africa,Agriculture and Food,2010.0
P092217,5.0,1.0,South Asia,"Urban, Resilience and Land",2010.0
P092218,3.0,1.0,East Asia and Pacific,"Finance, Competitiveness and Innovation",2009.0
P092353,2.0,0.0,Eastern and Southern Africa,Water,2007.0
P092429,5.0,1.0,Europe and Central Asia,Poverty and Equity,2007.0
P092484,3.0,1.0,East Asia and Pacific,Governance,2006.0
P092537,2.0,0.0,Eastern and Southern Africa,Transport,2010.0
P092618,4.0,1.0,East Asia and Pacific,Water,2007.0
P092631,3.0,1.0,East Asia and Pacific,Transport,2008.0
P092724,3.0,1.0,Eastern and Southern Africa,Agriculture and Food,2010.0
P092735,5.0,1.0,South Asia,Agriculture and Food,2006.0
P092836,4.0,1.0,Latin America and Caribbean,Governance,2006.0
P092837,2.0,0.0,Eastern and Southern Africa,Transport,2010.0
P092898,3.0,0.0,Eastern and Southern Africa,Governance,2008.0
P092965,5.0,1.0,East Asia and Pacific,Transport,2006.0
P092986,3.0,0.0,Western and Central Africa,"Finance, Competitiveness and Innovation",2006.0
P092990,5.0,1.0,Latin America and Caribbean,Transport,2006.0
P092999,1.0,0.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",2007.0
P093050,4.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2006.0
P093096,3.0,1.0,Europe and Central Asia,Social Protection & Jobs,2006.0
P093132,5.0,1.0,South Asia,Water,2008.0
P093165,3.0,0.0,Eastern and Southern Africa,Agriculture and Food,2006.0
P093201,4.0,1.0,Middle East and North Africa,Energy & Extractives,2008.0
P093384,3.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2006.0
P093478,4.0,1.0,South Asia,Agriculture and Food,2009.0
P093491,5.0,1.0,Latin America and Caribbean,Water,2006.0
P093610,4.0,1.0,Western and Central Africa,Transport,2007.0
P093640,5.0,1.0,Latin America and Caribbean,Agriculture and Food,2006.0
P093699,3.0,1.0,Eastern and Southern Africa,Agriculture and Food,2009.0
P093719,4.0,1.0,Middle East and North Africa,Water,2010.0
P093720,4.0,0.0,South Asia,Agriculture and Food,2006.0
P093765,4.0,1.0,Europe and Central Asia,Energy & Extractives,2006.0
P093767,4.0,0.0,Europe and Central Asia,Transport,2007.0
P093775,5.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",2008.0
P093787,4.0,1.0,Latin America and Caribbean,Agriculture and Food,2006.0
P093806,3.0,1.0,Western and Central Africa,Water,2008.0
P093826,3.0,1.0,Western and Central Africa,Water,2006.0
P093963,4.0,1.0,East Asia and Pacific,Transport,2008.0
P093987,4.0,1.0,Western and Central Africa,"Health, Nutrition & Population",2006.0
P093988,3.0,0.0,South Asia,Water,2009.0
P094007,5.0,1.0,Middle East and North Africa,Transport,2006.0
P094018,4.0,1.0,Europe and Central Asia,Transport,2007.0
P094055,3.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2010.0
P094063,3.0,1.0,East Asia and Pacific,Education,2006.0
P094084,5.0,1.0,Western and Central Africa,Agriculture and Food,2007.0
P094086,3.0,1.0,South Asia,Education,2006.0
P094103,4.0,1.0,Eastern and Southern Africa,Digital Development,2007.0
P094183,4.0,1.0,Eastern and Southern Africa,Agriculture and Food,2013.0
P094199,3.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",2008.0
P094212,3.0,0.0,Europe and Central Asia,"Urban, Resilience and Land",2007.0
P094220,3.0,0.0,Europe and Central Asia,"Health, Nutrition & Population",2006.0
P094225,4.0,1.0,Europe and Central Asia,Social Protection & Jobs,2007.0
P094233,3.0,0.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2009.0
P094307,4.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2010.0
P094311,2.0,0.0,Middle East and North Africa,Water,2008.0
P094315,2.0,0.0,Latin America and Caribbean,Water,2009.0
P094321,4.0,1.0,Latin America and Caribbean,Agriculture and Food,2006.0
P094335,4.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2010.0
P094360,3.0,0.0,South Asia,"Health, Nutrition & Population",2009.0
P094488,3.0,1.0,Europe and Central Asia,Transport,2006.0
P094650,5.0,1.0,Middle East and North Africa,Water,2008.0
P094692,3.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",2011.0
P094715,5.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2008.0
P094755,5.0,1.0,Middle East and North Africa,"Health, Nutrition & Population",2011.0
P094784,4.0,1.0,Latin America and Caribbean,Water,2008.0
P094916,3.0,0.0,Western and Central Africa,Energy & Extractives,2006.0
P094917,3.0,0.0,Western and Central Africa,Energy & Extractives,2006.0
P094919,4.0,1.0,Western and Central Africa,Energy & Extractives,2011.0
P095003,3.0,0.0,Western and Central Africa,Transport,2013.0
P095012,2.0,0.0,Middle East and North Africa,"Urban, Resilience and Land",2007.0
P095050,3.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",2007.0
P095091,3.0,0.0,Western and Central Africa,Agriculture and Food,2010.0
P095114,4.0,1.0,South Asia,Energy & Extractives,2008.0
P095115,5.0,1.0,Europe and Central Asia,Energy & Extractives,2006.0
P095129,4.0,1.0,East Asia and Pacific,Transport,2008.0
P095171,4.0,1.0,Latin America and Caribbean,"Health, Nutrition & Population",2011.0
P095173,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2006.0
P095203,5.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",2007.0
P095210,4.0,1.0,Western and Central Africa,Agriculture and Food,2009.0
P095211,3.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",2007.0
P095229,3.0,1.0,Eastern and Southern Africa,Transport,2007.0
P095232,3.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",2011.0
P095235,3.0,1.0,Latin America and Caribbean,Water,2009.0
P095240,3.0,0.0,Eastern and Southern Africa,Energy & Extractives,2007.0
P095250,4.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",2007.0
P095251,3.0,1.0,Western and Central Africa,Agriculture and Food,2007.0
P095275,5.0,1.0,East Asia and Pacific,"Health, Nutrition & Population",2010.0
P095314,3.0,0.0,Latin America and Caribbean,Governance,2010.0
P095315,4.0,0.0,East Asia and Pacific,Water,2007.0
P095337,2.0,1.0,Europe and Central Asia,Water,2008.0
P095392,5.0,1.0,Middle East and North Africa,Energy & Extractives,2008.0
P095460,3.0,1.0,Latin America and Caribbean,Transport,2007.0
P095485,3.0,1.0,Latin America and Caribbean,Transport,2010.0
P095514,4.0,1.0,Latin America and Caribbean,Social Protection & Jobs,2007.0
P095515,4.0,1.0,Latin America and Caribbean,"Health, Nutrition & Population",2007.0
P095520,4.0,1.0,Latin America and Caribbean,Education,2007.0
P095523,4.0,1.0,Latin America and Caribbean,Transport,2006.0
P095563,4.0,1.0,Latin America and Caribbean,"Health, Nutrition & Population",2009.0
P095569,4.0,1.0,Latin America and Caribbean,Transport,2007.0
P095570,5.0,1.0,Latin America and Caribbean,Transport,2007.0
P095617,5.0,0.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",2010.0
P095626,4.0,0.0,Latin America and Caribbean,"Health, Nutrition & Population",2008.0
P095673,3.0,0.0,Latin America and Caribbean,Education,2008.0
P095681,3.0,1.0,Latin America and Caribbean,Education,2009.0
P095847,2.0,0.0,Middle East and North Africa,Water,2009.0
P095863,5.0,1.0,Latin America and Caribbean,"Urban, Resilience and Land",2010.0
P095873,3.0,0.0,East Asia and Pacific,Education,2007.0
P095925,5.0,1.0,Middle East and North Africa,"Environment, Natural Resources & the Blue Economy",2010.0
P095949,4.0,1.0,Western and Central Africa,"Urban, Resilience and Land",2008.0
P095965,5.0,1.0,South Asia,Energy & Extractives,2009.0
P095977,3.0,1.0,South Asia,Transport,2008.0
P095982,2.0,0.0,South Asia,Energy & Extractives,2008.0
P096017,3.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2009.0
P096018,4.0,1.0,South Asia,Transport,2012.0
P096019,4.0,1.0,South Asia,Transport,2007.0
P096021,4.0,1.0,South Asia,Transport,2010.0
P096023,3.0,0.0,South Asia,Transport,2009.0
P096058,2.0,0.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2008.0
P096105,3.0,1.0,Western and Central Africa,Agriculture and Food,2007.0
P096131,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2006.0
P096174,3.0,0.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2007.0
P096181,4.0,1.0,Europe and Central Asia,"Environment, Natural Resources & the Blue Economy",2006.0
P096198,3.0,0.0,Western and Central Africa,"Health, Nutrition & Population",2007.0
P096207,4.0,0.0,Europe and Central Asia,Energy & Extractives,2008.0
P096213,3.0,0.0,Europe and Central Asia,Water,2007.0
P096234,3.0,0.0,Middle East and North Africa,Education,2006.0
P096263,3.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2007.0
P096302,4.0,0.0,Eastern and Southern Africa,Energy & Extractives,2009.0
P096323,3.0,1.0,Eastern and Southern Africa,Water,2008.0
P096328,4.0,1.0,East Asia and Pacific,Education,2006.0
P096336,4.0,1.0,Eastern and Southern Africa,Water,2007.0
P096360,5.0,1.0,Eastern and Southern Africa,Water,2009.0
P096367,5.0,1.0,Eastern and Southern Africa,Water,2008.0
P096407,3.0,1.0,Western and Central Africa,Transport,2010.0
P096409,4.0,1.0,Europe and Central Asia,Water,2007.0
P096418,3.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2008.0
P096439,4.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2007.0
P096481,5.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2009.0
P096532,4.0,1.0,East Asia and Pacific,Water,2009.0
P096556,6.0,1.0,East Asia and Pacific,Agriculture and Food,2009.0
P096572,4.0,1.0,Western and Central Africa,Agriculture and Food,2009.0
P096586,5.0,1.0,Europe and Central Asia,Energy & Extractives,2011.0
P096605,4.0,1.0,Latin America and Caribbean,Social Protection & Jobs,2006.0
P096648,3.0,1.0,Western and Central Africa,Agriculture and Food,2009.0
P096707,5.0,1.0,East Asia and Pacific,Education,2009.0
P096745,4.0,1.0,South Asia,Water,2011.0
P096801,3.0,0.0,Europe and Central Asia,Energy & Extractives,2007.0
P096812,4.0,1.0,East Asia and Pacific,Water,2009.0
P096823,4.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",2008.0
P096858,4.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",2008.0
P096920,5.0,1.0,East Asia and Pacific,Transport,2010.0
P096921,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2008.0
P096923,4.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2009.0
P096925,3.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2008.0
P096926,5.0,1.0,East Asia and Pacific,Water,2009.0
P096931,5.0,1.0,East Asia and Pacific,Transport,2009.0
P096965,4.0,0.0,Latin America and Caribbean,Water,2007.0
P096993,4.0,1.0,Europe and Central Asia,Agriculture and Food,2008.0
P096998,3.0,0.0,Europe and Central Asia,Governance,2008.0
P097026,3.0,1.0,Western and Central Africa,Governance,2010.0
P097104,5.0,1.0,East Asia and Pacific,Education,2008.0
P097141,3.0,1.0,Latin America and Caribbean,Education,2007.0
P097181,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",2007.0
P097201,3.0,0.0,Eastern and Southern Africa,Energy & Extractives,2007.0
P097271,4.0,0.0,Eastern and Southern Africa,Energy & Extractives,2006.0
P097325,4.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2012.0
P097329,3.0,0.0,South Asia,Governance,2008.0
P097604,5.0,1.0,Latin America and Caribbean,Governance,2007.0
P097818,4.0,1.0,Eastern and Southern Africa,Energy & Extractives,2010.0
P097921,4.0,1.0,Western and Central Africa,"Health, Nutrition & Population",2007.0
P097962,3.0,1.0,Eastern and Southern Africa,Education,2006.0
P097974,5.0,1.0,Eastern and Southern Africa,Water,2008.0
P097975,3.0,0.0,Western and Central Africa,Energy & Extractives,2006.0
P097985,4.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",2010.0
P098052,3.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2006.0
P098078,5.0,1.0,East Asia and Pacific,Water,2011.0
P098118,4.0,1.0,South Asia,Energy & Extractives,2006.0
P098132,3.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2009.0
P098146,5.0,1.0,South Asia,Governance,2008.0
P098151,4.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",2009.0
P098248,3.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2008.0
P098256,2.0,1.0,South Asia,Agriculture and Food,2006.0
P098328,4.0,1.0,Latin America and Caribbean,Social Protection & Jobs,2008.0
P098378,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",2007.0
P098423,3.0,0.0,East Asia and Pacific,Energy & Extractives,2007.0
P098426,5.0,1.0,East Asia and Pacific,Governance,2006.0
P098459,4.0,1.0,Middle East and North Africa,Water,2010.0
P098483,3.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2007.0
